Pickup_date,locationID
2015-01-12 13:30:00,163.0
2015-01-12 13:52:00,95.0
2015-01-12 14:00:00,234.0
2015-01-12 14:02:00,87.0
2015-01-12 14:15:00,""
2015-01-12 15:00:00,87.0
2015-01-12 15:15:00,""
2015-01-12 15:15:00,161.0
2015-01-12 15:30:00,162.0
2015-01-12 15:45:00,171.0
2015-01-12 16:30:00,138.0
2015-01-12 16:40:00,""
2015-01-12 16:45:00,132.0
2015-01-12 16:50:00,132.0
2015-01-12 17:00:00,""
2015-01-12 17:00:00,144.0
2015-01-12 17:40:00,161.0
2015-01-12 18:00:00,90.0
2015-01-12 18:30:00,""
2015-01-12 18:45:00,229.0
2015-01-12 19:00:00,13.0
2015-01-12 19:16:00,""
2015-01-12 19:26:00,237.0
2015-01-12 19:31:00,69.0
2015-01-12 19:41:00,""
2015-01-12 19:49:00,""
2015-01-12 20:00:00,65.0
2015-01-12 20:00:00,""
2015-01-12 20:00:00,69.0
2015-01-12 20:05:00,1.0
2015-01-12 20:06:00,130.0
2015-01-12 20:15:00,""
2015-01-12 20:30:00,96.0
2015-01-12 20:36:00,145.0
2015-01-12 20:43:00,163.0
2015-01-12 20:47:00,87.0
2015-01-12 20:53:00,162.0
2015-01-12 21:00:00,""
2015-01-12 21:00:00,163.0
2015-01-12 21:00:00,163.0
2015-01-12 21:00:00,""
2015-01-12 21:00:00,163.0
2015-01-12 21:00:00,95.0
2015-01-12 21:00:00,65.0
2015-01-12 21:08:00,236.0
2015-01-12 21:19:00,229.0
2015-01-12 21:24:00,43.0
2015-01-12 21:30:00,""
2015-01-12 21:35:00,65.0
2015-01-12 21:43:00,48.0
2015-01-12 21:54:00,159.0
2015-01-12 21:58:00,87.0
2015-01-12 22:00:00,87.0
2015-01-12 22:12:00,""
2015-01-12 22:15:00,88.0
2015-01-12 22:28:00,87.0
2015-01-12 22:34:00,161.0
2015-01-12 22:40:00,162.0
2015-01-12 22:57:00,87.0
2015-01-12 23:06:00,87.0
2015-01-12 23:09:00,87.0
2015-01-12 23:17:00,54.0
2015-01-12 23:18:00,163.0
2015-01-12 23:30:00,265.0
2015-01-12 23:34:00,1.0
2015-01-12 23:36:00,""
2015-01-12 23:45:00,""
2015-01-12 23:45:00,132.0
2015-01-12 23:50:00,162.0
2015-01-12 23:52:00,161.0
2015-01-13 00:07:00,163.0
2015-01-13 00:08:00,163.0
2015-01-13 00:09:00,""
2015-01-13 00:22:00,""
2015-01-13 00:46:00,162.0
2015-01-13 01:09:00,162.0
2015-01-13 03:45:00,""
2015-01-13 04:45:00,61.0
2015-01-13 04:45:00,231.0
2015-01-13 05:00:00,""
2015-01-13 05:04:00,""
2015-01-13 05:16:00,231.0
2015-01-13 05:20:00,265.0
2015-01-13 05:30:00,265.0
2015-01-13 05:30:00,""
2015-01-13 05:31:00,""
2015-01-13 05:40:00,28.0
2015-01-13 05:50:00,170.0
2015-01-13 06:20:00,""
2015-01-13 06:30:00,209.0
2015-01-13 06:30:00,""
2015-01-13 06:35:00,68.0
2015-01-13 07:15:00,141.0
2015-01-13 07:15:00,""
2015-01-13 07:30:00,134.0
2015-01-13 07:53:00,132.0
2015-01-13 07:54:00,132.0
2015-01-13 08:10:00,236.0
2015-01-13 09:00:00,138.0
2015-01-13 09:00:00,""
2015-01-13 09:30:00,265.0
2015-01-13 09:45:00,236.0
2015-01-13 10:00:00,95.0
2015-01-13 10:30:00,237.0
2015-01-13 11:00:00,70.0
2015-01-13 11:10:00,""
2015-01-13 11:12:00,224.0
2015-01-13 11:15:00,64.0
2015-01-13 11:15:00,237.0
2015-01-13 11:30:00,138.0
2015-01-13 11:30:00,239.0
2015-01-13 11:49:00,145.0
2015-01-13 12:00:00,75.0
2015-01-13 12:15:00,100.0
2015-01-13 12:15:00,158.0
2015-01-13 12:47:00,145.0
2015-01-13 14:00:00,65.0
2015-01-13 14:00:00,229.0
2015-01-13 14:15:00,""
2015-01-13 14:30:00,90.0
2015-01-13 15:13:00,145.0
2015-01-13 15:15:00,161.0
2015-01-13 15:30:00,75.0
2015-01-13 15:50:00,162.0
2015-01-13 16:00:00,138.0
2015-01-13 16:17:00,237.0
2015-01-13 16:30:00,13.0
2015-01-13 16:57:00,1.0
2015-01-13 17:15:00,1.0
2015-01-13 17:25:00,132.0
2015-01-13 18:00:00,87.0
2015-01-13 18:30:00,262.0
2015-01-13 18:35:00,132.0
2015-01-13 18:55:00,265.0
2015-01-13 19:16:00,""
2015-01-13 19:46:00,""
2015-01-13 20:01:00,69.0
2015-01-13 20:15:00,229.0
2015-01-13 20:18:00,230.0
2015-01-13 20:23:00,69.0
2015-01-13 20:30:00,231.0
2015-01-13 20:30:00,13.0
2015-01-13 20:37:00,161.0
2015-01-13 20:42:00,""
2015-01-13 20:47:00,""
2015-01-13 20:51:00,69.0
2015-01-13 20:52:00,164.0
2015-01-13 20:53:00,163.0
2015-01-13 20:57:00,161.0
2015-01-13 21:00:00,""
2015-01-13 21:00:00,163.0
2015-01-13 21:01:00,100.0
2015-01-13 21:05:00,162.0
2015-01-13 21:06:00,65.0
2015-01-13 21:15:00,186.0
2015-01-13 21:18:00,""
2015-01-13 21:28:00,63.0
2015-01-13 21:30:00,65.0
2015-01-13 21:35:00,138.0
2015-01-13 21:37:00,""
2015-01-13 21:46:00,162.0
2015-01-13 21:47:00,234.0
2015-01-13 21:48:00,144.0
2015-01-13 21:52:00,""
2015-01-13 21:53:00,87.0
2015-01-13 21:55:00,164.0
2015-01-13 22:01:00,163.0
2015-01-13 22:09:00,107.0
2015-01-13 22:12:00,51.0
2015-01-13 22:13:00,""
2015-01-13 22:13:00,""
2015-01-13 22:21:00,12.0
2015-01-13 22:23:00,69.0
2015-01-13 22:25:00,87.0
2015-01-13 22:26:00,265.0
2015-01-13 22:50:00,65.0
2015-01-13 22:53:00,65.0
2015-01-13 22:57:00,87.0
2015-01-13 22:58:00,""
2015-01-13 22:59:00,88.0
2015-01-13 23:02:00,65.0
2015-01-13 23:02:00,65.0
2015-01-13 23:14:00,88.0
2015-01-13 23:18:00,232.0
2015-01-13 23:24:00,87.0
2015-01-13 23:35:00,162.0
2015-01-13 23:41:00,88.0
2015-01-13 23:45:00,148.0
2015-01-13 23:52:00,162.0
2015-01-14 00:02:00,162.0
2015-01-14 00:38:00,163.0
2015-01-14 01:19:00,132.0
2015-01-14 03:45:00,""
2015-01-14 03:57:00,87.0
2015-01-14 03:57:00,87.0
2015-01-14 03:58:00,261.0
2015-01-14 03:59:00,87.0
2015-01-14 04:06:00,87.0
2015-01-14 04:06:00,87.0
2015-01-14 04:15:00,249.0
2015-01-14 04:30:00,233.0
2015-01-14 05:00:00,""
2015-01-14 05:03:00,""
2015-01-14 05:30:00,""
2015-01-14 05:35:00,121.0
2015-01-14 05:45:00,214.0
2015-01-14 06:00:00,265.0
2015-01-14 06:00:00,79.0
2015-01-14 06:00:00,265.0
2015-01-14 06:00:00,""
2015-01-14 06:30:00,114.0
2015-01-14 06:30:00,79.0
2015-01-14 06:30:00,125.0
2015-01-14 06:45:00,229.0
2015-01-14 07:00:00,132.0
2015-01-14 07:15:00,141.0
2015-01-14 07:15:00,236.0
2015-01-14 07:15:00,""
2015-01-14 07:30:00,13.0
2015-01-14 08:15:00,231.0
2015-01-14 08:40:00,226.0
2015-01-14 08:45:00,236.0
2015-01-14 10:30:00,48.0
2015-01-14 10:30:00,""
2015-01-14 10:45:00,158.0
2015-01-14 11:05:00,88.0
2015-01-14 12:30:00,162.0
2015-01-14 12:55:00,107.0
2015-01-14 13:30:00,""
2015-01-14 13:50:00,141.0
2015-01-14 14:05:00,138.0
2015-01-14 14:15:00,138.0
2015-01-14 14:15:00,265.0
2015-01-14 14:15:00,237.0
2015-01-14 14:30:00,1.0
2015-01-14 14:45:00,121.0
2015-01-14 15:15:00,265.0
2015-01-14 15:30:00,90.0
2015-01-14 15:40:00,161.0
2015-01-14 15:50:00,161.0
2015-01-14 16:00:00,265.0
2015-01-14 16:00:00,145.0
2015-01-14 16:00:00,138.0
2015-01-14 16:00:00,265.0
2015-01-14 16:15:00,43.0
2015-01-14 16:30:00,88.0
2015-01-14 16:45:00,162.0
2015-01-14 16:45:00,1.0
2015-01-14 16:45:00,66.0
2015-01-14 16:57:00,""
2015-01-14 17:00:00,162.0
2015-01-14 17:00:00,88.0
2015-01-14 17:00:00,229.0
2015-01-14 17:15:00,265.0
2015-01-14 18:15:00,246.0
2015-01-14 18:30:00,162.0
2015-01-14 18:50:00,138.0
2015-01-14 19:30:00,161.0
2015-01-14 19:55:00,100.0
2015-01-14 20:00:00,69.0
2015-01-14 20:00:00,69.0
2015-01-14 20:00:00,69.0
2015-01-14 20:00:00,265.0
2015-01-14 20:03:00,162.0
2015-01-14 20:05:00,247.0
2015-01-14 20:06:00,138.0
2015-01-14 20:20:00,138.0
2015-01-14 20:20:00,90.0
2015-01-14 20:22:00,234.0
2015-01-14 20:23:00,162.0
2015-01-14 20:30:00,161.0
2015-01-14 20:35:00,161.0
2015-01-14 20:38:00,237.0
2015-01-14 20:43:00,229.0
2015-01-14 20:55:00,""
2015-01-14 21:00:00,163.0
2015-01-14 21:00:00,161.0
2015-01-14 21:00:00,107.0
2015-01-14 21:00:00,226.0
2015-01-14 21:05:00,87.0
2015-01-14 21:10:00,87.0
2015-01-14 21:13:00,265.0
2015-01-14 21:13:00,236.0
2015-01-14 21:13:00,""
2015-01-14 21:14:00,236.0
2015-01-14 21:15:00,69.0
2015-01-14 21:15:00,145.0
2015-01-14 21:20:00,145.0
2015-01-14 21:21:00,231.0
2015-01-14 21:30:00,""
2015-01-14 21:30:00,""
2015-01-14 21:32:00,161.0
2015-01-14 21:33:00,249.0
2015-01-14 21:37:00,""
2015-01-14 21:45:00,90.0
2015-01-14 21:45:00,186.0
2015-01-14 21:48:00,63.0
2015-01-14 21:53:00,265.0
2015-01-14 21:54:00,88.0
2015-01-14 22:00:00,""
2015-01-14 22:08:00,162.0
2015-01-14 23:36:00,162.0
2015-01-14 23:45:00,148.0
2015-01-14 23:54:00,162.0
2015-01-15 00:04:00,162.0
2015-01-15 00:16:00,65.0
2015-01-15 00:20:00,65.0
2015-01-15 00:21:00,162.0
2015-01-15 03:07:00,87.0
2015-01-15 04:30:00,""
2015-01-15 04:45:00,158.0
2015-01-15 04:45:00,265.0
2015-01-15 04:57:00,216.0
2015-01-15 05:00:00,142.0
2015-01-15 05:10:00,""
2015-01-15 05:15:00,""
2015-01-15 05:15:00,214.0
2015-01-15 05:25:00,14.0
2015-01-15 05:30:00,33.0
2015-01-15 05:30:00,""
2015-01-15 05:35:00,121.0
2015-01-15 05:50:00,152.0
2015-01-15 06:15:00,13.0
2015-01-15 06:15:00,249.0
2015-01-15 06:15:00,231.0
2015-01-15 06:30:00,161.0
2015-01-15 06:30:00,""
2015-01-15 06:30:00,14.0
2015-01-15 06:45:00,113.0
2015-01-15 06:50:00,249.0
2015-01-15 07:00:00,97.0
2015-01-15 07:00:00,48.0
2015-01-15 07:00:00,13.0
2015-01-15 07:00:00,""
2015-01-15 07:05:00,238.0
2015-01-15 07:15:00,237.0
2015-01-15 07:15:00,141.0
2015-01-15 08:10:00,163.0
2015-01-15 08:31:00,162.0
2015-01-15 08:45:00,186.0
2015-01-15 08:55:00,138.0
2015-01-15 11:12:00,133.0
2015-01-15 11:55:00,132.0
2015-01-15 12:03:00,162.0
2015-01-15 12:15:00,132.0
2015-01-15 12:30:00,33.0
2015-01-15 12:45:00,1.0
2015-01-15 12:45:00,129.0
2015-01-15 13:15:00,161.0
2015-01-15 13:30:00,234.0
2015-01-15 13:40:00,132.0
2015-01-15 15:00:00,229.0
2015-01-15 15:28:00,107.0
2015-01-15 15:30:00,65.0
2015-01-15 15:30:00,97.0
2015-01-15 15:41:00,161.0
2015-01-15 16:00:00,88.0
2015-01-15 16:10:00,132.0
2015-01-15 16:15:00,229.0
2015-01-15 16:30:00,114.0
2015-01-15 16:43:00,138.0
2015-01-15 16:45:00,138.0
2015-01-15 16:45:00,""
2015-01-15 17:10:00,162.0
2015-01-15 17:38:00,161.0
2015-01-15 17:40:00,1.0
2015-01-15 17:50:00,161.0
2015-01-15 17:51:00,161.0
2015-01-15 18:30:00,138.0
2015-01-15 18:30:00,161.0
2015-01-15 18:33:00,162.0
2015-01-15 19:00:00,138.0
2015-01-15 19:00:00,186.0
2015-01-15 19:11:00,""
2015-01-15 19:24:00,100.0
2015-01-15 19:30:00,20.0
2015-01-15 19:32:00,237.0
2015-01-15 19:35:00,""
2015-01-15 19:36:00,159.0
2015-01-15 19:40:00,129.0
2015-01-15 19:44:00,48.0
2015-01-15 20:00:00,144.0
2015-01-15 20:00:00,125.0
2015-01-15 20:00:00,69.0
2015-01-15 20:00:00,69.0
2015-01-15 20:00:00,69.0
2015-01-15 20:10:00,""
2015-01-15 20:27:00,161.0
2015-01-15 20:45:00,117.0
2015-01-15 20:50:00,""
2015-01-15 20:50:00,163.0
2015-01-15 20:55:00,138.0
2015-01-15 20:56:00,""
2015-01-15 21:00:00,""
2015-01-15 21:05:00,161.0
2015-01-15 21:08:00,161.0
2015-01-15 21:10:00,132.0
2015-01-15 21:12:00,145.0
2015-01-15 21:25:00,""
2015-01-15 21:27:00,163.0
2015-01-15 21:30:00,138.0
2015-01-15 21:39:00,87.0
2015-01-15 21:42:00,12.0
2015-01-15 21:49:00,87.0
2015-01-15 22:00:00,161.0
2015-01-15 22:00:00,""
2015-01-15 22:00:00,71.0
2015-01-15 22:18:00,145.0
2015-01-15 22:29:00,163.0
2015-01-15 22:34:00,100.0
2015-01-15 22:35:00,163.0
2015-01-15 22:44:00,""
2015-01-15 23:11:00,87.0
2015-01-15 23:14:00,162.0
2015-01-15 23:15:00,""
2015-01-15 23:25:00,57.0
2015-01-15 23:26:00,""
2015-01-15 23:26:00,162.0
2015-01-15 23:44:00,162.0
2015-01-15 23:45:00,45.0
2015-01-16 00:19:00,""
2015-01-16 00:30:00,132.0
2015-01-16 00:30:00,132.0
2015-01-16 01:00:00,134.0
2015-01-16 01:00:00,134.0
2015-01-16 02:15:00,257.0
2015-01-16 04:20:00,""
2015-01-16 04:25:00,210.0
2015-01-16 04:42:00,""
2015-01-16 04:45:00,265.0
2015-01-16 04:50:00,""
2015-01-16 05:00:00,13.0
2015-01-16 05:00:00,""
2015-01-16 05:15:00,14.0
2015-01-16 05:25:00,132.0
2015-01-16 05:29:00,13.0
2015-01-16 05:30:00,""
2015-01-16 05:45:00,28.0
2015-01-16 06:05:00,132.0
2015-01-16 06:30:00,263.0
2015-01-16 06:40:00,236.0
2015-01-16 07:00:00,265.0
2015-01-16 07:10:00,13.0
2015-01-16 07:15:00,237.0
2015-01-16 08:15:00,48.0
2015-01-16 08:30:00,232.0
2015-01-16 08:33:00,265.0
2015-01-16 08:45:00,100.0
2015-01-16 09:15:00,95.0
2015-01-16 09:30:00,181.0
2015-01-16 10:30:00,164.0
2015-01-16 10:53:00,265.0
2015-01-16 11:15:00,43.0
2015-01-16 11:50:00,132.0
2015-01-16 12:00:00,113.0
2015-01-16 12:59:00,129.0
2015-01-16 13:24:00,""
2015-01-16 13:58:00,43.0
2015-01-16 14:00:00,265.0
2015-01-16 14:15:00,233.0
2015-01-16 14:15:00,151.0
2015-01-16 14:30:00,13.0
2015-01-16 14:50:00,""
2015-01-16 15:00:00,161.0
2015-01-16 15:10:00,132.0
2015-01-16 15:45:00,97.0
2015-01-16 15:54:00,138.0
2015-01-16 16:00:00,161.0
2015-01-16 16:02:00,236.0
2015-01-16 16:15:00,132.0
2015-01-16 16:35:00,138.0
2015-01-16 17:00:00,161.0
2015-01-16 17:03:00,87.0
2015-01-16 17:25:00,132.0
2015-01-16 17:35:00,138.0
2015-01-16 17:40:00,""
2015-01-16 18:02:00,234.0
2015-01-16 18:05:00,161.0
2015-01-16 18:40:00,145.0
2015-01-16 19:09:00,132.0
2015-01-16 19:36:00,69.0
2015-01-16 19:51:00,69.0
2015-01-16 20:00:00,237.0
2015-01-16 20:00:00,69.0
2015-01-16 20:17:00,53.0
2015-01-16 21:05:00,""
2015-01-16 21:10:00,95.0
2015-01-16 21:15:00,265.0
2015-01-16 21:52:00,87.0
2015-01-16 22:05:00,80.0
2015-01-16 22:08:00,162.0
2015-01-16 22:58:00,162.0
2015-01-16 23:15:00,65.0
2015-01-16 23:20:00,132.0
2015-01-16 23:20:00,260.0
2015-01-16 23:20:00,162.0
2015-01-17 01:55:00,68.0
2015-01-17 01:58:00,265.0
2015-01-17 04:30:00,258.0
2015-01-17 04:30:00,97.0
2015-01-17 05:00:00,144.0
2015-01-17 06:00:00,265.0
2015-01-17 06:00:00,""
2015-01-17 06:30:00,13.0
2015-01-17 06:45:00,229.0
2015-01-17 08:30:00,265.0
2015-01-17 09:15:00,97.0
2015-01-17 09:25:00,""
2015-01-17 10:00:00,181.0
2015-01-17 11:15:00,111.0
2015-01-17 11:16:00,189.0
2015-01-17 13:45:00,""
2015-01-17 14:30:00,231.0
2015-01-17 16:30:00,237.0
2015-01-17 18:20:00,243.0
2015-01-17 21:15:00,138.0
2015-01-18 04:45:00,209.0
2015-01-18 05:30:00,""
2015-01-18 06:30:00,""
2015-01-18 09:00:00,95.0
2015-01-18 09:30:00,239.0
2015-01-18 11:47:00,""
2015-01-18 12:45:00,140.0
2015-01-18 14:00:00,265.0
2015-01-18 14:00:00,236.0
2015-01-18 15:15:00,""
2015-01-18 16:30:00,""
2015-01-18 17:30:00,238.0
2015-01-18 18:40:00,132.0
2015-01-18 18:45:00,114.0
2015-01-18 19:54:00,132.0
2015-01-18 20:10:00,132.0
2015-01-18 23:00:00,223.0
2015-01-19 01:45:00,""
2015-01-19 01:50:00,231.0
2015-01-19 04:00:00,229.0
2015-01-19 07:45:00,132.0
2015-01-19 08:30:00,239.0
2015-01-19 09:30:00,161.0
2015-01-19 10:15:00,261.0
2015-01-19 10:30:00,238.0
2015-01-19 11:50:00,161.0
2015-01-19 12:30:00,19.0
2015-01-19 13:00:00,138.0
2015-01-19 13:00:00,170.0
2015-01-19 13:30:00,265.0
2015-01-19 13:30:00,132.0
2015-01-19 13:30:00,231.0
2015-01-19 13:45:00,132.0
2015-01-19 14:00:00,13.0
2015-01-19 14:00:00,265.0
2015-01-19 14:15:00,249.0
2015-01-19 14:20:00,192.0
2015-01-19 14:52:00,87.0
2015-01-19 15:02:00,""
2015-01-19 15:10:00,142.0
2015-01-19 17:42:00,13.0
2015-01-19 18:00:00,265.0
2015-01-19 18:00:00,144.0
2015-01-19 18:35:00,13.0
2015-01-19 18:47:00,""
2015-01-19 19:55:00,""
2015-01-19 19:55:00,138.0
2015-01-19 20:05:00,65.0
2015-01-19 20:34:00,""
2015-01-19 21:00:00,236.0
2015-01-19 22:30:00,13.0
2015-01-19 23:30:00,265.0
2015-01-19 23:38:00,230.0
2015-01-19 23:59:00,162.0
2015-01-20 04:15:00,227.0
2015-01-20 04:30:00,6.0
2015-01-20 04:40:00,265.0
2015-01-20 04:45:00,135.0
2015-01-20 04:45:00,141.0
2015-01-20 04:45:00,""
2015-01-20 04:55:00,265.0
2015-01-20 05:00:00,197.0
2015-01-20 05:02:00,76.0
2015-01-20 05:10:00,263.0
2015-01-20 05:15:00,265.0
2015-01-20 05:15:00,""
2015-01-20 05:20:00,121.0
2015-01-20 05:30:00,265.0
2015-01-20 05:30:00,265.0
2015-01-20 05:30:00,""
2015-01-20 05:45:00,265.0
2015-01-20 05:45:00,265.0
2015-01-20 05:45:00,265.0
2015-01-20 06:00:00,231.0
2015-01-20 06:00:00,238.0
2015-01-20 06:15:00,""
2015-01-20 06:30:00,224.0
2015-01-20 06:30:00,""
2015-01-20 06:30:00,249.0
2015-01-20 06:45:00,13.0
2015-01-20 06:45:00,236.0
2015-01-20 07:00:00,265.0
2015-01-20 07:00:00,237.0
2015-01-20 07:10:00,196.0
2015-01-20 07:15:00,33.0
2015-01-20 07:15:00,237.0
2015-01-20 07:30:00,""
2015-01-20 08:00:00,196.0
2015-01-20 08:20:00,13.0
2015-01-20 08:30:00,230.0
2015-01-20 09:00:00,236.0
2015-01-20 09:30:00,1.0
2015-01-20 09:45:00,261.0
2015-01-20 10:30:00,237.0
2015-01-20 11:30:00,141.0
2015-01-20 13:00:00,236.0
2015-01-20 13:30:00,1.0
2015-01-20 13:45:00,163.0
2015-01-20 13:45:00,233.0
2015-01-20 13:50:00,265.0
2015-01-20 14:00:00,265.0
2015-01-20 14:15:00,13.0
2015-01-20 14:25:00,234.0
2015-01-20 15:30:00,237.0
2015-01-20 15:55:00,189.0
2015-01-20 17:00:00,164.0
2015-01-20 17:15:00,138.0
2015-01-20 17:46:00,161.0
2015-01-20 18:14:00,151.0
2015-01-20 18:43:00,""
2015-01-20 18:44:00,16.0
2015-01-20 18:45:00,113.0
2015-01-20 19:01:00,48.0
2015-01-20 19:39:00,69.0
2015-01-20 20:00:00,""
2015-01-20 20:00:00,261.0
2015-01-20 20:10:00,69.0
2015-01-20 20:15:00,234.0
2015-01-20 20:16:00,87.0
2015-01-20 20:25:00,48.0
2015-01-20 20:30:00,13.0
2015-01-20 20:34:00,""
2015-01-20 20:41:00,""
2015-01-20 20:45:00,145.0
2015-01-20 20:47:00,88.0
2015-01-20 21:00:00,161.0
2015-01-20 21:13:00,97.0
2015-01-20 21:25:00,1.0
2015-01-20 21:27:00,265.0
2015-01-20 21:36:00,69.0
2015-01-20 21:43:00,87.0
2015-01-20 22:00:00,226.0
2015-01-20 22:03:00,231.0
2015-01-20 22:20:00,148.0
2015-01-20 22:24:00,162.0
2015-01-20 22:30:00,65.0
2015-01-20 22:30:00,217.0
2015-01-20 22:32:00,88.0
2015-01-20 22:40:00,113.0
2015-01-20 22:46:00,87.0
2015-01-20 23:07:00,87.0
2015-01-20 23:30:00,265.0
2015-01-20 23:43:00,125.0
2015-01-20 23:52:00,162.0
2015-01-20 23:54:00,132.0
2015-01-21 00:00:00,""
2015-01-21 00:01:00,162.0
2015-01-21 00:04:00,""
2015-01-21 00:33:00,162.0
2015-01-21 00:34:00,""
2015-01-21 01:05:00,1.0
2015-01-21 01:39:00,265.0
2015-01-21 04:30:00,87.0
2015-01-21 04:30:00,""
2015-01-21 04:45:00,50.0
2015-01-21 04:45:00,""
2015-01-21 05:07:00,189.0
2015-01-21 05:10:00,231.0
2015-01-21 05:30:00,""
2015-01-21 05:30:00,158.0
2015-01-21 05:35:00,121.0
2015-01-21 05:45:00,74.0
2015-01-21 06:00:00,261.0
2015-01-21 06:00:00,66.0
2015-01-21 06:10:00,""
2015-01-21 06:30:00,148.0
2015-01-21 06:30:00,249.0
2015-01-21 06:30:00,249.0
2015-01-21 06:40:00,""
2015-01-21 06:45:00,132.0
2015-01-21 06:45:00,132.0
2015-01-21 06:45:00,""
